timestamp,label
11.09904408454895,Hi-Hat
11.320807218551636,Hi-Hat
11.53914499282837,Hi-Hat
11.787606000900269,Hi-Hat
12.070451259613037,Hi-Hat
12.094512224197388,Snare
12.286441326141357,Hi-Hat
12.556852102279663,Hi-Hat
12.820305109024048,Hi-Hat
13.057241201400757,Hi-Hat
13.293365001678467,Hi-Hat
13.568979263305664,Hi-Hat
13.791652202606201,Hi-Hat
14.05567717552185,Snare
14.06922435760498,Hi-Hat
14.323803186416626,Hi-Hat
14.591405153274536,Hi-Hat
14.821261167526245,Hi-Hat
15.098507165908813,Hi-Hat
15.325064182281494,Hi-Hat
15.592761039733887,Hi-Hat
15.822827100753784,Hi-Hat
16.09220314025879,Snare
16.104361295700073,Hi-Hat
16.325838088989258,Hi-Hat
16.596368312835693,Hi-Hat
16.83592128753662,Hi-Hat
17.06671905517578,Hi-Hat
17.353833198547363,Hi-Hat
17.525787115097046,Snare
17.536991119384766,Hi-Hat
17.75675916671753,Hi-Hat
18.023425102233887,Hi-Hat
18.037029266357422,Snare
18.285519123077393,Hi-Hat
18.53613018989563,Hi-Hat
18.819753170013428,Hi-Hat
19.053871154785156,Hi-Hat
19.32647132873535,Hi-Hat
19.601198196411133,Hi-Hat
19.84313416481018,Hi-Hat
20.091701984405518,Hi-Hat
20.106147050857544,Snare
20.38660502433777,Hi-Hat
20.62081003189087,Hi-Hat
20.886953353881836,Hi-Hat
21.09504008293152,Hi-Hat
21.35736608505249,Hi-Hat
21.637400150299072,Hi-Hat
21.888386011123657,Hi-Hat
22.120529174804688,Hi-Hat
22.135762214660645,Snare
22.388602256774902,Hi-Hat
22.619802236557007,Hi-Hat
22.855226278305054,Hi-Hat
23.12015724182129,Hi-Hat
23.388421297073364,Hi-Hat
23.619494199752808,Hi-Hat
23.857564210891724,Hi-Hat
24.0912082195282,Snare
24.106253147125244,Hi-Hat
24.385269165039062,Hi-Hat
24.61959409713745,Hi-Hat
24.857368230819702,Hi-Hat
25.154283046722412,Hi-Hat
25.386550188064575,Hi-Hat
25.571203231811523,Snare
25.590352296829224,Hi-Hat
25.818490266799927,Hi-Hat
26.089752197265625,Hi-Hat
26.131177186965942,Snare
26.35181427001953,Hi-Hat
26.619994163513184,Hi-Hat
26.903897047042847,Hi-Hat
27.151511192321777,Hi-Hat
27.43413519859314,Hi-Hat
27.685105323791504,Hi-Hat
27.91821813583374,Hi-Hat
28.15438723564148,Hi-Hat
28.16689109802246,Snare
28.421250104904175,Hi-Hat
28.65292525291443,Hi-Hat
28.92061734199524,Hi-Hat
29.191277027130127,Hi-Hat
29.419368267059326,Hi-Hat
29.655550241470337,Hi-Hat
29.92276406288147,Hi-Hat
30.152677297592163,Hi-Hat
30.187321186065674,Snare
30.368847131729126,Hi-Hat
30.653661251068115,Hi-Hat
30.872836112976074,Hi-Hat
31.15358328819275,Hi-Hat
31.42426323890686,Hi-Hat
31.722681045532227,Hi-Hat
31.95476722717285,Hi-Hat
32.184325218200684,Hi-Hat
32.19818425178528,Snare
32.452988147735596,Hi-Hat
32.68787717819214,Hi-Hat
32.955446004867554,Hi-Hat
33.221009254455566,Hi-Hat
33.45351719856262,Hi-Hat
33.65519428253174,Snare
33.6659300327301,Hi-Hat
33.8878972530365,Hi-Hat
34.18918514251709,Hi-Hat
34.2046902179718,Snare
34.42086219787598,Hi-Hat
34.670796155929565,Hi-Hat
34.88544011116028,Tom1
35.05577111244202,Tom1
35.2571063041687,Hi-Hat
35.268784284591675,Snare
35.52026128768921,Hi-Hat
35.750848054885864,Hi-Hat
35.987762212753296,Hi-Hat
36.222294092178345,Hi-Hat
36.25270223617554,Snare
36.45335602760315,Hi-Hat
36.70947217941284,Hi-Hat
36.97060513496399,Hi-Hat
37.231043100357056,Hi-Hat
37.48643207550049,Hi-Hat
37.736085176467896,Hi-Hat
37.98359513282776,Hi-Hat
38.2509822845459,Hi-Hat
38.26680397987366,Snare
38.48761439323425,Hi-Hat
38.73440217971802,Hi-Hat
39.01020002365112,Hi-Hat
39.287147998809814,Hi-Hat
39.54269623756409,Hi-Hat
39.80723714828491,Hi-Hat
40.05473208427429,Hi-Hat
40.29270601272583,Hi-Hat
40.30642008781433,Snare
40.54081416130066,Hi-Hat
40.773640155792236,Hi-Hat
41.04484820365906,Hi-Hat
41.3268563747406,Hi-Hat
41.54306101799011,Hi-Hat
41.64775514602661,Snare
41.74050521850586,Hi-Hat
41.94228720664978,Hi-Hat
42.20822715759277,Hi-Hat
42.38738012313843,Hi-Hat
42.44149303436279,Snare
42.64696907997131,Hi-Hat
42.84539818763733,Hi-Hat
43.078028202056885,Hi-Hat
43.30873417854309,Hi-Hat
43.54514527320862,Hi-Hat
43.804214000701904,Hi-Hat
44.04262709617615,Hi-Hat
44.307085037231445,Hi-Hat
44.32457709312439,Snare
44.575947999954224,Hi-Hat
44.80991005897522,Hi-Hat
45.058324098587036,Hi-Hat
45.30704998970032,Hi-Hat
45.57938814163208,Hi-Hat
45.80804133415222,Hi-Hat
46.07866597175598,Hi-Hat
46.341525077819824,Snare
46.357365131378174,Hi-Hat
46.577089071273804,Hi-Hat
46.85723519325256,Hi-Hat
47.07780122756958,Hi-Hat
47.30414628982544,Hi-Hat
47.559720277786255,Hi-Hat
47.84175419807434,Hi-Hat
48.07456111907959,Hi-Hat
48.3396270275116,Hi-Hat
48.35805916786194,Snare
48.606757164001465,Hi-Hat
48.836791038513184,Hi-Hat
49.05585813522339,Hi-Hat
49.34000110626221,Hi-Hat
49.57589316368103,Hi-Hat
49.70620632171631,Snare
49.75424098968506,Hi-Hat
50.00856924057007,Hi-Hat
50.27620315551758,Hi-Hat
50.38711905479431,Snare
50.441304206848145,Hi-Hat
50.67357110977173,Hi-Hat
50.90626311302185,Hi-Hat
51.08590626716614,Tom1
51.259982109069824,Tom1
51.50917196273804,Hi-Hat
51.705662965774536,Hi-Hat
51.943907260894775,Hi-Hat
52.169448375701904,Hi-Hat
52.37228798866272,Hi-Hat
52.40450930595398,Snare
52.6201012134552,Hi-Hat
52.84417414665222,Hi-Hat
53.12264323234558,Hi-Hat
53.373584270477295,Hi-Hat
53.60926795005798,Hi-Hat
53.87850904464722,Hi-Hat
54.10733413696289,Hi-Hat
54.356542348861694,Snare
54.40732526779175,Hi-Hat
54.6227650642395,Hi-Hat
54.874099254608154,Hi-Hat
55.11007833480835,Hi-Hat
55.375333070755005,Hi-Hat
55.61854004859924,Hi-Hat
55.872552156448364,Hi-Hat
56.106847047805786,Hi-Hat
56.3749942779541,Hi-Hat
56.388686180114746,Snare
56.605695962905884,Hi-Hat
56.87311625480652,Hi-Hat
57.14096999168396,Hi-Hat
57.37171816825867,Hi-Hat
57.60615921020508,Hi-Hat
57.79657030105591,Snare
57.82490420341492,Hi-Hat
58.07367396354675,Hi-Hat
58.33989214897156,Hi-Hat
58.406506061553955,Snare
58.64592933654785,Hi-Hat
58.87511610984802,Tom1
59.145660161972046,Tom1
59.42157220840454,Tom1
59.64460110664368,Tom1
