timestamp,label
16.750932931900024,Hi-Hat
17.137335062026978,Hi-Hat
17.455633878707886,Hi-Hat
17.63674807548523,Snare
17.704246997833252,Hi-Hat
17.987968921661377,Hi-Hat
18.255425930023193,Hi-Hat
18.589520931243896,Hi-Hat
18.98855710029602,Snare
19.002912998199463,Hi-Hat
19.289851903915405,Hi-Hat
19.68977999687195,Hi-Hat
20.070765018463135,Hi-Hat
20.424705982208252,Snare
20.436487913131714,Hi-Hat
20.79123592376709,Hi-Hat
21.125870943069458,Hi-Hat
21.556030988693237,Hi-Hat
21.924690008163452,Snare
21.93613290786743,Hi-Hat
22.3043270111084,Hi-Hat
22.65489101409912,Hi-Hat
23.055656909942627,Hi-Hat
23.422528982162476,Snare
23.440313816070557,Hi-Hat
23.768698930740356,Hi-Hat
24.126020908355713,Hi-Hat
24.538763999938965,Hi-Hat
24.922797918319702,Snare
24.9345600605011,Hi-Hat
25.303533792495728,Hi-Hat
25.656559944152832,Hi-Hat
26.05573296546936,Hi-Hat
26.457923889160156,Snare
26.470770835876465,Hi-Hat
26.821852922439575,Hi-Hat
27.220723867416382,Hi-Hat
27.588598012924194,Hi-Hat
28.001916885375977,Snare
28.02000904083252,Hi-Hat
28.32252287864685,Tom1
28.75674295425415,Tom1
28.988557815551758,Hi-Hat
29.26934289932251,Hi-Hat
29.505084991455078,Hi-Hat
29.52169704437256,Snare
29.870746850967407,Hi-Hat
30.219717979431152,Hi-Hat
30.586557865142822,Hi-Hat
30.95775270462036,Hi-Hat
30.972033977508545,Snare
31.306474924087524,Hi-Hat
31.70324206352234,Hi-Hat
32.05066800117493,Hi-Hat
32.41909980773926,Snare
32.43513870239258,Hi-Hat
32.832427978515625,Hi-Hat
33.220059871673584,Hi-Hat
33.58832287788391,Hi-Hat
33.954107999801636,Snare
33.969144105911255,Hi-Hat
34.35382604598999,Hi-Hat
34.70461702346802,Hi-Hat
35.05551886558533,Hi-Hat
35.421114921569824,Hi-Hat
35.437113761901855,Snare
35.82057809829712,Hi-Hat
36.170872926712036,Hi-Hat
36.55277490615845,Hi-Hat
36.88926601409912,Snare
36.90179777145386,Hi-Hat
37.287309885025024,Hi-Hat
37.667587757110596,Hi-Hat
38.05624294281006,Hi-Hat
38.455023765563965,Snare
38.469613790512085,Hi-Hat
38.838682889938354,Hi-Hat
39.254246950149536,Hi-Hat
39.62058973312378,Hi-Hat
40.12423396110535,Hi-Hat
40.35710000991821,Hi-Hat
40.38482999801636,Snare
40.71990609169006,Hi-Hat
41.0561637878418,Hi-Hat
41.455535888671875,Snare
41.46771693229675,Hi-Hat
41.820022106170654,Hi-Hat
42.22123193740845,Hi-Hat
42.589197874069214,Hi-Hat
42.9313428401947,Snare
42.951168060302734,Hi-Hat
43.32084393501282,Hi-Hat
43.651352882385254,Hi-Hat
44.02139687538147,Hi-Hat
44.39247989654541,Snare
44.40217185020447,Hi-Hat
44.8191978931427,Hi-Hat
45.184762954711914,Hi-Hat
45.553202867507935,Hi-Hat
45.92198395729065,Snare
45.9367139339447,Hi-Hat
46.29883909225464,Hi-Hat
46.68519997596741,Hi-Hat
47.054882764816284,Hi-Hat
47.45313787460327,Snare
47.4685640335083,Hi-Hat
47.81782388687134,Hi-Hat
48.164156913757324,Hi-Hat
48.585976123809814,Hi-Hat
48.922109842300415,Snare
48.932931900024414,Hi-Hat
49.27977991104126,Hi-Hat
49.68699908256531,Hi-Hat
50.08484101295471,Hi-Hat
50.453927993774414,Snare
50.46606802940369,Hi-Hat
50.851191997528076,Hi-Hat
51.18541693687439,Hi-Hat
51.58864688873291,Hi-Hat
51.949864864349365,Hi-Hat
52.287636041641235,Snare
52.3034770488739,Hi-Hat
52.68666982650757,Hi-Hat
52.813668966293335,Tom1
53.10090494155884,Tom1
