timestamp,label
7.263301849365234,Hi-Hat
7.462590932846069,Hi-Hat
7.662127733230591,Hi-Hat
7.8639607429504395,Hi-Hat
8.095062017440796,Snare
8.110321760177612,Hi-Hat
8.33246898651123,Hi-Hat
8.534661769866943,Hi-Hat
8.73964786529541,Hi-Hat
8.964507818222046,Hi-Hat
9.163830041885376,Hi-Hat
9.398051738739014,Hi-Hat
9.592914819717407,Hi-Hat
9.79553484916687,Snare
9.827033758163452,Hi-Hat
10.035228967666626,Hi-Hat
10.195767641067505,Hi-Hat
10.432374000549316,Hi-Hat
10.632978916168213,Hi-Hat
10.861101865768433,Hi-Hat
11.070973873138428,Hi-Hat
11.262166023254395,Hi-Hat
11.494125843048096,Snare
11.509882926940918,Hi-Hat
11.69391679763794,Hi-Hat
11.910291910171509,Hi-Hat
12.128124952316284,Hi-Hat
12.361989736557007,Hi-Hat
12.562355995178223,Hi-Hat
12.73309588432312,Snare
12.742238998413086,Hi-Hat
12.929478883743286,Hi-Hat
13.196197748184204,Hi-Hat
13.211820840835571,Snare
13.395663738250732,Hi-Hat
13.595842838287354,Hi-Hat
13.828076839447021,Hi-Hat
14.036452770233154,Hi-Hat
14.261176824569702,Hi-Hat
14.442474842071533,Hi-Hat
14.691836833953857,Hi-Hat
14.895411968231201,Hi-Hat
14.909358739852905,Snare
15.094371795654297,Hi-Hat
15.32707691192627,Hi-Hat
15.531585693359375,Hi-Hat
15.774706840515137,Hi-Hat
15.977539777755737,Hi-Hat
16.194246768951416,Hi-Hat
16.409247875213623,Hi-Hat
16.64189577102661,Snare
16.658913612365723,Hi-Hat
16.82509183883667,Hi-Hat
17.033636808395386,Hi-Hat
17.227548837661743,Hi-Hat
17.46149182319641,Hi-Hat
17.69416880607605,Hi-Hat
17.89369297027588,Hi-Hat
18.064090728759766,Hi-Hat
18.293691873550415,Hi-Hat
18.309346675872803,Snare
18.494646787643433,Hi-Hat
18.726292848587036,Hi-Hat
18.962942838668823,Hi-Hat
19.162588834762573,Hi-Hat
19.194543838500977,Snare
19.394620895385742,Hi-Hat
19.494078874588013,Snare
19.66191005706787,Hi-Hat
19.827783823013306,Hi-Hat
20.065557956695557,Hi-Hat
20.073349714279175,Snare
20.261590719223022,Hi-Hat
20.460286855697632,Hi-Hat
20.660929679870605,Hi-Hat
20.893152952194214,Hi-Hat
21.060203790664673,Hi-Hat
21.257239818572998,Hi-Hat
21.492063999176025,Hi-Hat
21.7291738986969,Hi-Hat
21.740505695343018,Snare
21.96039080619812,Hi-Hat
22.195162773132324,Hi-Hat
22.395545721054077,Hi-Hat
22.595565795898438,Hi-Hat
22.811126708984375,Hi-Hat
23.00783371925354,Hi-Hat
23.22714376449585,Hi-Hat
23.44338893890381,Hi-Hat
23.461039781570435,Snare
23.657034873962402,Hi-Hat
23.86281394958496,Hi-Hat
24.06175994873047,Hi-Hat
24.29578685760498,Hi-Hat
24.494380712509155,Hi-Hat
24.72630286216736,Hi-Hat
24.92840600013733,Hi-Hat
25.12669277191162,Snare
25.14027976989746,Hi-Hat
25.35859990119934,Hi-Hat
25.55931806564331,Hi-Hat
25.793739795684814,Hi-Hat
25.98971962928772,Hi-Hat
26.226029872894287,Snare
26.24001169204712,Hi-Hat
26.461568593978882,Hi-Hat
26.627872943878174,Hi-Hat
26.895867824554443,Snare
26.907806873321533,Hi-Hat
27.075929880142212,Hi-Hat
27.294333934783936,Hi-Hat
27.513462781906128,Tom1
27.725430011749268,Hi-Hat
27.962029695510864,Hi-Hat
28.19244074821472,Hi-Hat
28.330525875091553,Hi-Hat
28.55984592437744,Hi-Hat
28.573890686035156,Snare
28.788662672042847,Hi-Hat
28.959855794906616,Hi-Hat
29.228712797164917,Hi-Hat
29.395607709884644,Hi-Hat
29.623478651046753,Hi-Hat
29.861088037490845,Hi-Hat
30.060089826583862,Hi-Hat
30.25827670097351,Hi-Hat
30.272571802139282,Snare
30.492315769195557,Hi-Hat
30.690412759780884,Hi-Hat
30.907392024993896,Hi-Hat
31.122392654418945,Hi-Hat
31.327103853225708,Hi-Hat
31.538989782333374,Hi-Hat
31.7586407661438,Hi-Hat
31.957729816436768,Snare
31.97529172897339,Hi-Hat
32.19274878501892,Hi-Hat
32.39300990104675,Hi-Hat
32.593554973602295,Hi-Hat
32.80470871925354,Hi-Hat
33.02462077140808,Hi-Hat
33.05518388748169,Snare
33.22205185890198,Hi-Hat
33.42773771286011,Hi-Hat
33.65840172767639,Hi-Hat
33.672749757766724,Snare
33.89237189292908,Hi-Hat
34.093440771102905,Hi-Hat
34.32521390914917,Hi-Hat
34.58978986740112,Hi-Hat
34.60366487503052,Snare
34.79208779335022,Hi-Hat
34.99187183380127,Hi-Hat
35.1925368309021,Hi-Hat
35.42729687690735,Hi-Hat
35.62508487701416,Hi-Hat
35.82529163360596,Hi-Hat
36.029608964920044,Hi-Hat
36.26034474372864,Hi-Hat
36.45969581604004,Hi-Hat
36.69126296043396,Hi-Hat
36.89352488517761,Hi-Hat
37.09349584579468,Hi-Hat
37.10626673698425,Snare
37.29174876213074,Hi-Hat
37.531641721725464,Hi-Hat
37.726160764694214,Hi-Hat
37.9604606628418,Hi-Hat
38.188493728637695,Hi-Hat
38.39695477485657,Hi-Hat
38.59563493728638,Hi-Hat
38.803051710128784,Snare
38.819697856903076,Hi-Hat
39.02751278877258,Hi-Hat
39.2264347076416,Hi-Hat
39.42413067817688,Hi-Hat
39.65862679481506,Hi-Hat
39.85931181907654,Hi-Hat
39.97539472579956,Snare
40.02842879295349,Hi-Hat
40.262696981430054,Hi-Hat
40.471176862716675,Hi-Hat
40.52629566192627,Snare
40.72565770149231,Hi-Hat
40.942686796188354,Hi-Hat
41.15742492675781,Hi-Hat
41.392064809799194,Hi-Hat
41.62698483467102,Hi-Hat
41.82363796234131,Hi-Hat
42.03381395339966,Hi-Hat
42.22366786003113,Snare
42.240901708602905,Hi-Hat
42.45939087867737,Hi-Hat
42.65861392021179,Hi-Hat
42.858927726745605,Hi-Hat
43.09286975860596,Hi-Hat
43.290223836898804,Hi-Hat
43.492384910583496,Hi-Hat
43.69325494766235,Hi-Hat
43.92432379722595,Hi-Hat
43.939881801605225,Snare
44.159923791885376,Hi-Hat
44.36224889755249,Hi-Hat
44.55582880973816,Hi-Hat
44.755953788757324,Hi-Hat
44.98970699310303,Hi-Hat
45.189950942993164,Hi-Hat
45.42494487762451,Hi-Hat
45.623087882995605,Hi-Hat
45.63848280906677,Snare
45.826074838638306,Hi-Hat
46.028512954711914,Hi-Hat
46.26012372970581,Hi-Hat
46.49169373512268,Hi-Hat
46.66166567802429,Hi-Hat
46.803953886032104,Snare
46.85951781272888,Hi-Hat
47.056246757507324,Hi-Hat
47.25844478607178,Hi-Hat
47.395336866378784,Snare
47.45817184448242,Hi-Hat
47.66033577919006,Hi-Hat
47.828892946243286,Tom1
47.83799076080322,Tom2
48.02966785430908,Tom1
48.22298288345337,Tom1
