timestamp,label
6.197436809539795,Hi-Hat
6.4287428855896,Hi-Hat
6.7301318645477295,Hi-Hat
6.929224967956543,Snare
6.9788978099823,Hi-Hat
7.26359486579895,Hi-Hat
7.563214063644409,Hi-Hat
7.9285900592803955,Snare
7.9440460205078125,Hi-Hat
8.194822072982788,Hi-Hat
8.563113927841187,Hi-Hat
8.800266981124878,Hi-Hat
9.145410060882568,Snare
9.160193920135498,Hi-Hat
9.462500095367432,Hi-Hat
9.742436170578003,Hi-Hat
10.027729034423828,Hi-Hat
10.330573081970215,Hi-Hat
10.342705011367798,Snare
10.62871503829956,Hi-Hat
10.943018913269043,Hi-Hat
11.194256067276001,Hi-Hat
11.528573989868164,Hi-Hat
11.545773029327393,Snare
11.826515913009644,Hi-Hat
12.128579139709473,Hi-Hat
12.42212700843811,Hi-Hat
12.764895915985107,Hi-Hat
12.777400016784668,Snare
13.02749490737915,Hi-Hat
13.329848051071167,Hi-Hat
13.664160013198853,Hi-Hat
13.963250875473022,Hi-Hat
13.97609281539917,Snare
14.264218091964722,Hi-Hat
14.56019401550293,Hi-Hat
14.861237049102783,Hi-Hat
15.127722978591919,Snare
15.145081996917725,Hi-Hat
15.392920970916748,Hi-Hat
15.62619400024414,Hi-Hat
15.642056941986084,Snare
15.928600072860718,Hi-Hat
16.195029973983765,Hi-Hat
16.39495301246643,Hi-Hat
16.4111909866333,Snare
16.63381290435791,Hi-Hat
16.926719903945923,Hi-Hat
17.208775997161865,Hi-Hat
17.5605149269104,Hi-Hat
17.57434391975403,Snare
17.861772060394287,Hi-Hat
18.12528109550476,Hi-Hat
18.440320014953613,Hi-Hat
18.728267908096313,Hi-Hat
18.745573043823242,Snare
19.03093409538269,Hi-Hat
19.32964301109314,Hi-Hat
19.661300897598267,Hi-Hat
19.96125316619873,Hi-Hat
19.977761030197144,Snare
20.266576051712036,Hi-Hat
20.598582983016968,Hi-Hat
20.841421127319336,Hi-Hat
21.161883115768433,Hi-Hat
21.193766832351685,Snare
21.45925498008728,Hi-Hat
21.76775288581848,Hi-Hat
22.06164288520813,Hi-Hat
22.37487006187439,Hi-Hat
22.39060401916504,Snare
22.663557052612305,Hi-Hat
22.976775884628296,Hi-Hat
23.26688313484192,Hi-Hat
23.52580976486206,Snare
23.54345202445984,Hi-Hat
23.82620596885681,Hi-Hat
24.01012921333313,Snare
24.0590660572052,Hi-Hat
24.313066005706787,Hi-Hat
24.52946710586548,Hi-Hat
24.77080488204956,Hi-Hat
24.85971188545227,Snare
25.127843141555786,Hi-Hat
25.36185598373413,Hi-Hat
25.692880153656006,Hi-Hat
25.960136890411377,Hi-Hat
25.99317193031311,Snare
26.28952693939209,Hi-Hat
26.59414505958557,Hi-Hat
26.85924983024597,Hi-Hat
27.19304394721985,Hi-Hat
27.210828065872192,Snare
27.439216136932373,Hi-Hat
27.768520832061768,Hi-Hat
28.061585903167725,Hi-Hat
28.36180806159973,Hi-Hat
28.373615980148315,Snare
28.628062963485718,Hi-Hat
28.980390071868896,Hi-Hat
29.26638102531433,Hi-Hat
29.560187816619873,Snare
29.612653970718384,Hi-Hat
29.910231113433838,Hi-Hat
30.19150400161743,Hi-Hat
30.492844104766846,Hi-Hat
30.762861967086792,Hi-Hat
30.806166887283325,Snare
31.060672998428345,Hi-Hat
31.360730171203613,Hi-Hat
31.6923508644104,Hi-Hat
31.993372917175293,Hi-Hat
32.01025199890137,Snare
32.28878092765808,Hi-Hat
32.55970096588135,Hi-Hat
32.8923659324646,Hi-Hat
33.12199807167053,Snare
33.1399028301239,Hi-Hat
33.42632007598877,Hi-Hat
33.48920297622681,Snare
33.76633286476135,Hi-Hat
34.06185293197632,Snare
34.07237911224365,Hi-Hat
34.393181800842285,Tom1
34.40703201293945,Hi-Hat
34.66112685203552,Tom1
34.958568811416626,Tom1
35.157732009887695,Hi-Hat
35.427685022354126,Hi-Hat
35.606353998184204,Snare
35.62499499320984,Hi-Hat
35.927919149398804,Hi-Hat
36.163268089294434,Hi-Hat
36.493306159973145,Hi-Hat
36.79362106323242,Snare
36.810588121414185,Hi-Hat
37.072669982910156,Hi-Hat
37.37181782722473,Hi-Hat
37.69271397590637,Hi-Hat
37.99459099769592,Snare
38.00836491584778,Hi-Hat
38.293251037597656,Hi-Hat
38.59121608734131,Hi-Hat
38.89333510398865,Hi-Hat
39.20756196975708,Snare
39.22520709037781,Hi-Hat
39.52492380142212,Hi-Hat
39.82458806037903,Hi-Hat
40.09245204925537,Hi-Hat
40.3929557800293,Snare
40.42517709732056,Hi-Hat
40.709277868270874,Hi-Hat
40.99867582321167,Hi-Hat
41.266875982284546,Hi-Hat
41.59039783477783,Snare
41.60677099227905,Hi-Hat
41.925435066223145,Hi-Hat
42.207797050476074,Hi-Hat
42.5057258605957,Hi-Hat
42.65642213821411,Snare
42.72276186943054,Hi-Hat
42.95703387260437,Hi-Hat
43.18997097015381,Hi-Hat
43.207099199295044,Snare
43.441078901290894,Hi-Hat
43.692245960235596,Snare
43.70386004447937,Hi-Hat
43.97231316566467,Hi-Hat
44.26474213600159,Hi-Hat
44.55911898612976,Hi-Hat
44.57394599914551,Snare
44.92387890815735,Tom1
