timestamp,label
4.947366952896118,Hi-Hat
16.4822940826416,Hi-Hat
20.007457971572876,Hi-Hat
20.314048051834106,Hi-Hat
20.63196110725403,Hi-Hat
20.947824954986572,Hi-Hat
21.252871990203857,Hi-Hat
21.30219793319702,Snare
21.53130602836609,Hi-Hat
21.801748037338257,Hi-Hat
22.097146034240723,Hi-Hat
22.116168975830078,Snare
22.381841897964478,Hi-Hat
22.481872081756592,Snare
22.646448850631714,Hi-Hat
23.030477046966553,Hi-Hat
23.04723811149597,Snare
23.31857204437256,Hi-Hat
23.65061616897583,Hi-Hat
23.950350046157837,Hi-Hat
24.26617407798767,Snare
24.283525228500366,Hi-Hat
24.58219814300537,Hi-Hat
24.847431898117065,Hi-Hat
25.11507296562195,Hi-Hat
25.4512140750885,Snare
25.46321415901184,Hi-Hat
25.749335050582886,Hi-Hat
26.034626007080078,Hi-Hat
26.33146595954895,Hi-Hat
26.6498281955719,Hi-Hat
26.665701150894165,Snare
26.966644048690796,Hi-Hat
27.251070976257324,Hi-Hat
27.52977418899536,Hi-Hat
27.85063099861145,Hi-Hat
27.865236043930054,Snare
28.15021324157715,Hi-Hat
28.43538999557495,Hi-Hat
28.71895408630371,Hi-Hat
28.951251983642578,Snare
28.967157125473022,Hi-Hat
29.251033067703247,Hi-Hat
29.506818056106567,Snare
29.51927614212036,Hi-Hat
29.819515228271484,Hi-Hat
30.117876052856445,Hi-Hat
30.388020038604736,Hi-Hat
30.436707019805908,Snare
30.75688910484314,Hi-Hat
31.087143898010254,Hi-Hat
31.436327934265137,Hi-Hat
31.454559087753296,Snare
31.72089123725891,Hi-Hat
32.00390410423279,Hi-Hat
32.30302596092224,Hi-Hat
32.63277316093445,Hi-Hat
32.65017604827881,Snare
32.917824029922485,Hi-Hat
33.22133922576904,Hi-Hat
33.53796410560608,Hi-Hat
33.82116413116455,Hi-Hat
33.8367280960083,Snare
34.11840105056763,Hi-Hat
34.42173790931702,Hi-Hat
34.75446605682373,Hi-Hat
35.00689697265625,Snare
35.020493030548096,Hi-Hat
35.32014203071594,Hi-Hat
35.63491201400757,Hi-Hat
35.907915115356445,Hi-Hat
36.24420881271362,Snare
36.270541191101074,Hi-Hat
36.53562021255493,Hi-Hat
36.85500502586365,Hi-Hat
37.14185190200806,Hi-Hat
37.40239691734314,Snare
37.420552015304565,Hi-Hat
37.71908617019653,Hi-Hat
37.869895935058594,Snare
37.93951201438904,Hi-Hat
38.24093794822693,Hi-Hat
38.535995960235596,Hi-Hat
38.58874487876892,Snare
38.91876816749573,Hi-Hat
39.15150499343872,Snare
39.16838097572327,Hi-Hat
39.45531606674194,Hi-Hat
39.92450404167175,Hi-Hat
40.42542600631714,Hi-Hat
40.72720503807068,Hi-Hat
41.04378795623779,Snare
41.05448389053345,Hi-Hat
41.38996505737305,Hi-Hat
41.70562505722046,Hi-Hat
41.955289125442505,Hi-Hat
42.257184982299805,Snare
42.27224016189575,Hi-Hat
42.5525119304657,Hi-Hat
42.87294101715088,Hi-Hat
43.190815925598145,Hi-Hat
43.47560095787048,Hi-Hat
43.493837118148804,Snare
43.77562403678894,Hi-Hat
44.09202313423157,Hi-Hat
44.360212087631226,Hi-Hat
44.67294001579285,Snare
44.689253091812134,Hi-Hat
44.95953893661499,Hi-Hat
45.29378795623779,Hi-Hat
45.57470202445984,Hi-Hat
45.86083507537842,Snare
45.8755578994751,Hi-Hat
46.15944504737854,Hi-Hat
46.498717069625854,Hi-Hat
46.758318185806274,Hi-Hat
47.00642704963684,Snare
47.058725118637085,Hi-Hat
47.346789836883545,Hi-Hat
47.42660307884216,Snare
